internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
10168,Hippotragus leucophaeus,"Antilope leucophaeus Pallas, 1766",Antilope,leucophaeus,"Pallas, 1766",,
10341,Hyemoschus aquaticus,"Moschus aquaticus Ogilby, 1841",Moschus,aquaticus,"Ogilby, 1841",,
12668,Madoqua saltiana,"Antilope saltiana de Blainville, 1816",Antilope,saltiana,"de Blainville, 1816",,
12670,Madoqua kirkii,"Madoqua damarensis (Günther, 1880)",Madoqua,damarensis,"(Günther, 1880)",,
14604,Nesotragus moschatus,"Neotragus moschatus (Von Dueben, 1846)",Neotragus,moschatus,"(Von Dueben, 1846)",,
15485,Oreotragus oreotragus,"Antilope oreotragus Zimmermann, 1783",Antilope,oreotragus,"Zimmermann, 1783",,
15568,Oryx dammah,"Antilope dammah Cretzschmar, 1826",Antilope,dammah,"Cretzschmar, 1826",,
15569,Oryx leucoryx,"Antilope oryx Pallas, 1777",Antilope,oryx,"Pallas, 1777",,
15571,Oryx beisa,"Oryx gazella ssp. beisa (Rüppell, 1835)",Oryx,gazella,,subspecies,"(Rüppell, 1835)"
15571,Oryx beisa,"Antilope beisa Rüppell, 1835",Antilope,beisa,"Rüppell, 1835",,
15730,Ourebia ourebi,"Antilope ourebi Zimmermann, 1783",Antilope,ourebi,"Zimmermann, 1783",,
15967,Pantholops hodgsonii,Antilope hodgsonii,Antilope,hodgsonii,,,
19308,Raphicerus campestris,"Antilope campestris Thunberg, 1811",Antilope,campestris,"Thunberg, 1811",,
19832,Saiga tatarica,"Ibex imberbis Gmelin, 1760 [unavailable]",Ibex,imberbis,"Gmelin, 1760 [unavailable]",,
19832,Saiga tatarica,"Capra tatarica Linnaeus, 1766",Capra,tatarica,"Linnaeus, 1766",,
21203,Sylvicapra grimmia,"Capra grimmia Linnaeus, 1758",Capra,grimmia,"Linnaeus, 1758",,
30208,Damaliscus pygargus,"Damaliscus dorcas ssp. dorcas Pallas, 1766",Damaliscus,dorcas,,subspecies,"Pallas, 1766"
30208,Damaliscus pygargus,Damaliscus dorcas,Damaliscus,dorcas,,,
63541,Nanger soemmerringii,"Gazella soemmerringii (Cretzschmar, 1826)",Gazella,soemmerringii,"(Cretzschmar, 1826)",,
111932681,Cryptomys hottentotus,"Cryptomys amatus (Wroughton, 1907)",Cryptomys,amatus,"(Wroughton, 1907)",,
111932681,Cryptomys hottentotus,"Cryptomys hottentotus ssp. nimrodi (de Winton, 1896)",Cryptomys,hottentotus,,subspecies,"(de Winton, 1896)"
111932681,Cryptomys hottentotus,"Cryptomys hottentotus ssp. whytei Thomas, 1897",Cryptomys,hottentotus,,subspecies,"Thomas, 1897"
111932681,Cryptomys hottentotus,"Bathyergus hottentotus Lesson, 1826",Bathyergus,hottentotus,"Lesson, 1826",,
110662669,Otomys irroratus,"Otomys saundersiae Roberts, 1929",Otomys,saundersiae,"Roberts, 1929",,
110662669,Otomys irroratus,"Otomys coenosus Thomas, 1918",Otomys,coenosus,"Thomas, 1918",,
110662669,Otomys irroratus,"Otomys bisulcatus Cuvier, 1829",Otomys,bisulcatus,"Cuvier, 1829",,
110662669,Otomys irroratus,"Otomys capensis Cuvier, 1829",Otomys,capensis,"Cuvier, 1829",,
110662669,Otomys irroratus,"Otomys cupreoides Roberts, 1946",Otomys,cupreoides,"Roberts, 1946",,
110662669,Otomys irroratus,"Otomys cupreus Wroughton, 1906",Otomys,cupreus,"Wroughton, 1906",,
110662669,Otomys irroratus,"Otomys natalensis Roberts, 1929",Otomys,natalensis,"Roberts, 1929",,
110662669,Otomys irroratus,"Otomys obscura (Lichtenstein, 1842)",Otomys,obscura,"(Lichtenstein, 1842)",,
110662669,Otomys irroratus,"Otomys orientalis Roberts, 1946",Otomys,orientalis,"Roberts, 1946",,
110662669,Otomys irroratus,"Otomys randensis Roberts, 1929",Otomys,randensis,"Roberts, 1929",,
110662669,Otomys irroratus,"Otomys typicus Smith, 1834",Otomys,typicus,"Smith, 1834",,
110662669,Otomys irroratus,"Euryotis irroratus Brants, 1827",Euryotis,irroratus,"Brants, 1827",,
9948,Herpailurus yagouaroundi,"Puma yagouaroundi (É. Geoffroy Saint-Hilaire, 1803)",Puma,yagouaroundi,"(É. Geoffroy Saint-Hilaire, 1803)",,
9948,Herpailurus yagouaroundi,"Herpailurus yagouaroundi (Lacépède, 1809) [name invalid]",Herpailurus,yagouaroundi,"(Lacépède, 1809) [name invalid]",,
9948,Herpailurus yagouaroundi,"Felis yagouaroundi É. Geoffroy Saint-Hilaire, 1803",Felis,yagouaroundi,"É. Geoffroy Saint-Hilaire, 1803",,
15310,Leopardus geoffroyi,"Oncifelis geoffroyi (d'Orbigny & Gervais, 1844)",Oncifelis,geoffroyi,"(d'Orbigny & Gervais, 1844)",,
15311,Leopardus guigna,"Oncifelis guigna (Molina, 1782)",Oncifelis,guigna,"(Molina, 1782)",,
15452,Leopardus jacobita,"Oreailurus jacobita (Cornalia, 1865)",Oreailurus,jacobita,"(Cornalia, 1865)",,
15452,Leopardus jacobita,"Felis jacobita Cornalia, 1865",Felis,jacobita,"Cornalia, 1865",,
15452,Leopardus jacobita,"Oreailurus jacobitus (Cornalia, 1865) [orth. error]",Oreailurus,jacobitus,"(Cornalia, 1865) [orth. error]",,
15452,Leopardus jacobita,"Oreailurus jacobitus (Cornalia, 1865)",Oreailurus,jacobitus,"(Cornalia, 1865)",,
18150,Prionailurus viverrinus,"Felis viverrina Bennett, 1833",Felis,viverrina,"Bennett, 1833",,
18306,Caracal aurata,"Profelis aurata (Temminck, 1827)",Profelis,aurata,"(Temminck, 1827)",,
22732,Panthera uncia,"Uncia uncia (Schreber, 1775)",Uncia,uncia,"(Schreber, 1775)",,
22732,Panthera uncia,"Felis uncia Schreber, 1775",Felis,uncia,"Schreber, 1775",,
15188,Okapia johnstoni,"Equus johnstoni P.L. Sclater, 1901",Equus,johnstoni,"P.L. Sclater, 1901",,
14888655,Thylamys pallidior,"Marmosa elegans ssp. palliodor O. Thomas, 1902",Marmosa,elegans,,subspecies,"O. Thomas, 1902"
51342998,Monodelphis peruviana,"Monodelphis adusta (Thomas, 1897)",Monodelphis,adusta,"(Thomas, 1897)",,
42190,Muntiacus muntjak,"Cervus pleiharicus Kohlbrugge, 1896",Cervus,pleiharicus,"Kohlbrugge, 1896",,
42190,Muntiacus muntjak,"Muntiacus bancanus Lyon, 1906",Muntiacus,bancanus,"Lyon, 1906",,
42190,Muntiacus muntjak,"Muntiacus rubidus Lyon, 1911",Muntiacus,rubidus,"Lyon, 1911",,
42190,Muntiacus muntjak,"Cervus moschatus Blainville, 1816",Cervus,moschatus,"Blainville, 1816",,
42190,Muntiacus muntjak,"Cervus muntjak Zimmermann, 1780",Cervus,muntjak,"Zimmermann, 1780",,
899,Vulpes lagopus,"Canis lagopus Linnaeus, 1758",Canis,lagopus,"Linnaeus, 1758",,
899,Vulpes lagopus,"Alopex lagopus (Linnaeus, 1758)",Alopex,lagopus,"(Linnaeus, 1758)",,
41665,Otaria byronia,"Phoca flavescens Shaw, 1800",Phoca,flavescens,"Shaw, 1800",,
41665,Otaria byronia,"Otaria flavescens (Shaw, 1800)",Otaria,flavescens,"(Shaw, 1800)",,
41665,Otaria byronia,"Phoca byronia de Blainville, 1820",Phoca,byronia,"de Blainville, 1820",,
4256,Cervus albirostris,"Cervus thoroldi Blanford, 1893",Cervus,thoroldi,"Blanford, 1893",,
4256,Cervus albirostris,"Cervus sellatus Przewalski, 1883",Cervus,sellatus,"Przewalski, 1883",,
4256,Cervus albirostris,"Przewalskium albirostris (Przewalski, 1883)",Przewalskium,albirostris,"(Przewalski, 1883)",,
13895,Moschus chrysogaster,"Moschus sifanicus Büchner, 1891",Moschus,sifanicus,"Büchner, 1891",,
13897,Moschus moschiferus,"Moschus sibiricus Pallas, 1779",Moschus,sibiricus,"Pallas, 1779",,
13901,Moschus leucogaster,"Moschus chrysogaster Hodgson, 1839 ssp. leucogaster",Moschus,chrysogaster,"Hodgson, 1839",subspecies,
22065,Tragulus nigricans,"Tragulus napu ssp. nigricans Thomas, 1892",Tragulus,napu,,subspecies,"Thomas, 1892"
41780,Tragulus javanicus,"Cervus javanicus Osbeck, 1765",Cervus,javanicus,"Osbeck, 1765",,
41781,Tragulus napu,"Moschus napu F. Cuvier, 1822",Moschus,napu,"F. Cuvier, 1822",,
136297,Tragulus kanchil,"Tragulus natunae Miller, 1903",Tragulus,natunae,"Miller, 1903",,
136297,Tragulus kanchil,"Tragulus pallidus Miller, 1901",Tragulus,pallidus,"Miller, 1901",,
136297,Tragulus kanchil,"Tragulus kanchil ssp. ravus Miller, 1902",Tragulus,kanchil,,subspecies,"Miller, 1902"
136297,Tragulus kanchil,"Moschus kanchil Raffles, 1821",Moschus,kanchil,"Raffles, 1821",,
136585,Moschiola indica,"Meminna indica Gray, 1843 [<i>nomen nudum</i>]",Meminna,indica,"Gray, 1843 [<i>nomen nudum</i>]",,
136585,Moschiola indica,"Meminna indica Gray, 1852",Meminna,indica,"Gray, 1852",,
64589126,Rhinolophus mossambicus,"Rhinolophus   hildebrandtii Peters, 1878",Rhinolophus  ,hildebrandtii,"Peters, 1878",,
41660,Mustela subpalmata,"Mustela nivalis ssp. subpalmata Hemprich & Ehrenberg, 1833",Mustela,nivalis,,subspecies,"Hemprich & Ehrenberg, 1833"
2058,Arctocephalus gazella,"Arctocephalus tropicalis ssp. gazella Peters, 1875",Arctocephalus,tropicalis,,subspecies,"Peters, 1875"
2058,Arctocephalus gazella,"Arctophoca gazella Peters, 1875",Arctophoca,gazella,"Peters, 1875",,
67359364,Neoromicia robertsi,"Neoromicia  melckorum  Bates et al., 2006",Neoromicia ,melckorum ,"Bates et al., 2006",,
67359364,Neoromicia robertsi,"Neoromicia capensis  Goodman, 2011",Neoromicia,capensis ,"Goodman, 2011",,
67360705,Chaerephon atsinanana,Chaerephon   pumilus Peterson et al. 1995,Chaerephon  ,pumilus,Peterson et al. 1995,,
67369846,Rhinolophus damarensis,"Rhinlophus darlingi ssp. damarensis Roberts, 1946",Rhinlophus,darlingi,,subspecies,"Roberts, 1946"
70204120,Herpestes auropunctatus,"Urva auropunctata (Hodgson, 1836)",Urva,auropunctata,"(Hodgson, 1836)",,
70204120,Herpestes auropunctatus,"Herpestes javanicus ssp. auropunctatus (Hodgson, 1836)",Herpestes,javanicus,,subspecies,"(Hodgson, 1836)"
70204120,Herpestes auropunctatus,"Herpestes palustris Ghose, 1965",Herpestes,palustris,"Ghose, 1965",,
70204120,Herpestes auropunctatus,"Mangusta auropunctata Hodgson, 1836",Mangusta,auropunctata,"Hodgson, 1836",,
70205771,Arctonyx hoevenii,"Arctonyx collaris ssp. hoevenii (Hubrecht, 1891)",Arctonyx,collaris,,subspecies,"(Hubrecht, 1891)"
70205771,Arctonyx hoevenii,"Trichomanis hoevenii Hubrecht, 1891",Trichomanis,hoevenii,"Hubrecht, 1891",,
70206273,Arctonyx albogularis,"Arctonyx taxoides  Blyth, 1853",Arctonyx,taxoides ,"Blyth, 1853",,
70206273,Arctonyx albogularis,"Arctonyx isonyx Hodgson, in Horsfield, 1856",Arctonyx,isonyx,"Hodgson, in Horsfield, 1856",,
70206273,Arctonyx albogularis,"Meles leucolaemus Milne-Edwards, 1867",Meles,leucolaemus,"Milne-Edwards, 1867",,
70206273,Arctonyx albogularis,"Arctonyx leucolaemus ssp. orestes Thomas, 1911",Arctonyx,leucolaemus,,subspecies,"Thomas, 1911"
70206273,Arctonyx albogularis,"Arctonyx obscurus ssp. incultus Thomas, 1922",Arctonyx,obscurus,,subspecies,"Thomas, 1922"
70206273,Arctonyx albogularis,"Arctonyx leucolaemus ssp. milneedwardsii Lönnberg, 1923",Arctonyx,leucolaemus,,subspecies,"Lönnberg, 1923"
70206273,Arctonyx albogularis,"Arctonyx collaris ssp. albogularis  (Blyth, 1853)",Arctonyx,collaris,,subspecies," (Blyth, 1853)"
70206273,Arctonyx albogularis,"Meles albogularis Blyth, 1853",Meles,albogularis,"Blyth, 1853",,
70207817,Mustela russelliana,"Mustela aistoodonnivalis Wu & Kao, 1991",Mustela,aistoodonnivalis,"Wu & Kao, 1991",,
70207817,Mustela russelliana,"Mustela nivalis ssp. russelliana Thomas, 1911",Mustela,nivalis,,subspecies,"Thomas, 1911"
70207949,Mustela tonkinensis,"Mustela nivalis ssp. tonkinensis Björkegren, 1941",Mustela,nivalis,,subspecies,"Björkegren, 1941"
39955,Pithecia napensis,"Pithecia monachus ssp. napensis Lönnberg, 1938",Pithecia,monachus,,subspecies,"Lönnberg, 1938"
71510353,Bettongia anhydra,"Bettongia penicillata ssp. anhydra Finlayson, 1957",Bettongia,penicillata,,subspecies,"Finlayson, 1957"
72261777,Nasuella meridensis,"Nasuella olivacea ssp. meridensis (Thomas, 1901)",Nasuella,olivacea,,subspecies,"(Thomas, 1901)"
72261777,Nasuella meridensis,"Nasua olivacea ssp. meridensis Thomas, 1902",Nasua,olivacea,,subspecies,"Thomas, 1902"
5953,Cuon alpinus,"Canis alpinus Pallas, 1811",Canis,alpinus,"Pallas, 1811",,
2447,Axis kuhlii,"Cervus kuhlii Temminck, 1836",Cervus,kuhlii,"Temminck, 1836",,
41779,Moschiola meminna,"Tragulus meminna (Erxleben, 1777) — Hodgson, 1843",Tragulus,meminna,"(Erxleben, 1777) — Hodgson, 1843",,
41779,Moschiola meminna,"Moschus meminna Erxleben, 1777",Moschus,meminna,"Erxleben, 1777",,
76435059,Myotis nyctor,"Myotis martiniquensis ssp. nyctor LaVal & Schwartz, 1974",Myotis,martiniquensis,,subspecies,"LaVal & Schwartz, 1974"
11170,Lagostomus maximus,"Lagostomus trichodactylus Brookes, 1828",Lagostomus,trichodactylus,"Brookes, 1828",,
11170,Lagostomus maximus,"Dipus maximus Desmarest, 1817",Dipus,maximus,"Desmarest, 1817",,
15088,Octodon degus,"Sciurus degus Molina, 1782",Sciurus,degus,"Molina, 1782",,
20427,Spalacopus cyanus,"Spalacopus tabanus Thomas, 1925",Spalacopus,tabanus,"Thomas, 1925",,
136557,Tympanoctomys aureus,"Pipanacoctomys aureus Mares, Braun, Barquez &amp; Diaz, 2000",Pipanacoctomys,aureus,"Mares, Braun, Barquez &amp; Diaz, 2000",,
136714,Tympanoctomys loschalchalerosorum,"Salinoctomys loschalchalerosorum Mares, Braun, Barquez &amp; Diaz, 2000",Salinoctomys,loschalchalerosorum,"Mares, Braun, Barquez &amp; Diaz, 2000",,
48011421,Otomys helleri,"Otomys jacksoni ssp. helleri Frick, 1914",Otomys,jacksoni,,subspecies,"Frick, 1914"
48011421,Otomys helleri,Otomys typus ssp. malkensis,Otomys,typus,,subspecies,
48011421,Otomys helleri,"Otomys typus  ssp. helleri Frick, 1914",Otomys,typus ,,subspecies,"Frick, 1914"
48011421,Otomys helleri,Otomys jacksoni ssp. malkensis,Otomys,jacksoni,,subspecies,
48016232,Otomys thomasi,Otomys typus ssp. thomasi  Bohmann 1952,Otomys,typus,,subspecies,Bohmann 1952
4288,Rucervus schomburgki,"Cervus schomburgki Blyth, 1863",Cervus,schomburgki,"Blyth, 1863",,
4248,Cerdocyon thous,"Canis thous Linnaeus, 1766",Canis,thous,"Linnaeus, 1766",,
4084,Cebus malitiosus,"Cebus albifrons ssp. malitiosus Elliot, 1909",Cebus,albifrons,,subspecies,"Elliot, 1909"
39952,Cebus versicolor,"Cebus albifrons ssp. adustus Hershkowitz, 1949",Cebus,albifrons,,subspecies,"Hershkowitz, 1949"
39952,Cebus versicolor,"Cebus albifrons ssp. leucocephalus Gray, 1865",Cebus,albifrons,,subspecies,"Gray, 1865"
39952,Cebus versicolor,"Cebus albifrons ssp. versicolor Pucheran, 1845",Cebus,albifrons,,subspecies,"Pucheran, 1845"
6923,Dusicyon australis,"Canis australis Kerr, 1792",Canis,australis,"Kerr, 1792",,
10276,Parahyaena brunnea,"Hyaena brunnea Thunberg, 1820",Hyaena,brunnea,"Thunberg, 1820",,
84372245,Rhinolophus mcintyrei,"Rhinolophus  arcuatus  Peters, 1871",Rhinolophus ,arcuatus ,"Peters, 1871",,
84372245,Rhinolophus mcintyrei,"Rhinolophus  arcuatus mcintyrei  Hill & Schlitter, 1982",Rhinolophus ,arcuatus mcintyrei ,"Hill & Schlitter, 1982",,
84372306,Rhinolophus proconsulis,"Rhinolophus arcuatus Peters, 1871",Rhinolophus,arcuatus,"Peters, 1871",,
84372306,Rhinolophus proconsulis,"Rhinolophus  arcuatus proconsulis  Hill, 1988",Rhinolophus ,arcuatus proconsulis ,"Hill, 1988",,
84372447,Rhinolophus tatar,"Rhinolophus euryotis  Hill, 1988",Rhinolophus,euryotis ,"Hill, 1988",,
84384558,Rhinolophus microglobosus,"Rhinolophus  stheno microglobosus   Csorba and Jenkins, 1998",Rhinolophus ,stheno microglobosus  ,"Csorba and Jenkins, 1998",,
84454980,Balionycteris seimundi,"Balionycteris  maculata  ssp. seimundi  (Kloss, 1921)",Balionycteris ,maculata ,,subspecies,"(Kloss, 1921)"
84458822,Epomophorus minor,"Epomophorus pusillus Pousargues, 1896",Epomophorus,pusillus,"Pousargues, 1896",,
85200870,Hypsugo bemainty,"Hypsugo   anchietae Bates et al., 2006",Hypsugo  ,anchietae,"Bates et al., 2006",,
85200870,Hypsugo bemainty,"Hypsugo   anchietae Goodman, 2011",Hypsugo  ,anchietae,"Goodman, 2011",,
85289516,Nyctophilus corbeni,"Nyctophilus  timoriensis  (Geoffroy, 1806)",Nyctophilus ,timoriensis ,"(Geoffroy, 1806)",,
6929,Lycalopex culpaeus,"Pseudalopex culpaeus (Molina, 1782)",Pseudalopex,culpaeus,"(Molina, 1782)",,
85333758,Pipistrellus aladdin,"Pipistrellus pipistrellus ssp. aladdin Thomas, 1905",Pipistrellus,pipistrellus,,subspecies,"Thomas, 1905"
85342726,Myotis petax,"Myotis abei Yoshikura, 1944",Myotis,abei,"Yoshikura, 1944",,
6928,Lycalopex gymnocercus,"Pseudalopex gymnocercus (G. Fischer, 1814)",Pseudalopex,gymnocercus,"(G. Fischer, 1814)",,
85535146,Plecotus kozlovi,"Plecotus  mordax  Thomas, 1926",Plecotus ,mordax ,"Thomas, 1926",,
85537505,Plecotus homochrous,"Plecotus  puck  Hamilton, 1907",Plecotus ,puck ,"Hamilton, 1907",,
85537971,Submyotodon latirostris,"Myotis  latirostris  Kishida, 1932",Myotis ,latirostris ,"Kishida, 1932",,
85537971,Submyotodon latirostris,"Myotis  muricola orii  Kuroda, 1935",Myotis ,muricola orii ,"Kuroda, 1935",,
85537971,Submyotodon latirostris,"Myotis  muricola latirostris Findley, 1972",Myotis ,muricola latirostris,"Findley, 1972",,
85537971,Submyotodon latirostris,"Myotis  mystacinus latirostris Tate, 1941",Myotis ,mystacinus latirostris,"Tate, 1941",,
85537971,Submyotodon latirostris,"Myotis  latirostris Lin et al., 2004",Myotis ,latirostris,"Lin et al., 2004",,
85537971,Submyotodon latirostris,"Myotis  muricola latirostris  Simmons, 2005",Myotis ,muricola latirostris ,"Simmons, 2005",,
85537971,Submyotodon latirostris,"Myotis  latirostris Ruedi et al., 2013",Myotis ,latirostris,"Ruedi et al., 2013",,
85567062,Myotis sibiricus,"Myotis brandtii ssp. gracilis  Ognev, 1927",Myotis,brandtii ssp. gracilis ,"Ognev, 1927",,
85567062,Myotis sibiricus,"Myotis mystacinus ssp. gracilis Ognev, 1927",Myotis,mystacinus ssp. gracilis,"Ognev, 1927",,
41790,Rusa unicolor,"Cervus unicolor Kerr, 1792",Cervus,unicolor,"Kerr, 1792",,
85646524,Hipposideros tephrus,Hipposideros Hipposideros caffer tephrus,Hipposideros,Hipposideros caffer tephrus,,,
14925,Nyctereutes procyonoides,"Canis procyonoides Gray, 1834",Canis,procyonoides,"Gray, 1834",,
85733126,Myotis escalerai,"Myotis escalerae Cabrera, 1904 [orth. error]",Myotis,escalerae,"Cabrera, 1904 [orth. error]",,
85735909,Myotis rufoniger,"Vespertilio rufo-niger Tomes, 1858",Vespertilio,rufo-niger,"Tomes, 1858",,
85735909,Myotis rufoniger,"Myotis tsuensis  Kuroda, 1922",Myotis,tsuensis ,"Kuroda, 1922",,
85735909,Myotis rufoniger,"Myotis  chofukusei  Mori, 1928",Myotis ,chofukusei ,"Mori, 1928",,
85735909,Myotis rufoniger,Myotis formosus chofukusei Kuroda 1938,Myotis,formosus chofukusei,Kuroda 1938,,
85735909,Myotis rufoniger,Myotis formosus tsuensis Kuroda 1938,Myotis,formosus tsuensis,Kuroda 1938,,
85735909,Myotis rufoniger,Myotis formosus watasei Kuroda 1938,Myotis,formosus watasei,Kuroda 1938,,
85735909,Myotis rufoniger,Myotis formosus rufoniger Koopman 1994,Myotis,formosus rufoniger,Koopman 1994,,
85735909,Myotis rufoniger,Myotis formosus tsuensis Koopman 1994,Myotis,formosus tsuensis,Koopman 1994,,
85735909,Myotis rufoniger,Myotis formosus watasei Koopman 1994,Myotis,formosus watasei,Koopman 1994,,
85736011,Myotis weberi,"Kerivoula weberi Jentink, 1890:129",Kerivoula,weberi,"Jentink, 1890:129",,
85736011,Myotis weberi,Myotis  weberi Tate 1941:542,Myotis ,weberi,Tate 1941:542,,
85736011,Myotis weberi,Myotis formosus Honacki et al. 1982:187 (part),Myotis,formosus,Honacki et al. 1982:187 (part),,
85736011,Myotis weberi,Myotis formosus weberi Koopman 1994:101,Myotis,formosus weberi,Koopman 1994:101,,
85736277,Pipistrellus grandidieri,"Vesperugo (Vesperus) flavescens Seabra, 1900",Vesperugo (Vesperus),flavescens,"Seabra, 1900",,
85736277,Pipistrellus grandidieri,"Eptesicus flavescens (Hill and Carter, 1941)",Eptesicus,flavescens,"(Hill and Carter, 1941)",,
85736277,Pipistrellus grandidieri,"Eptesicus (Neoromicia) flavescens (Koopman, 1993)",Eptesicus (Neoromicia),flavescens,"(Koopman, 1993)",,
85736277,Pipistrellus grandidieri,"Neoromicia  flavescens (Simmons, 2005)",Neoromicia ,flavescens,"(Simmons, 2005)",,
85736277,Pipistrellus grandidieri,Pipistrellus (Afropipistrellus) grandidieri (Monadjem et al. 2010),Pipistrellus (Afropipistrellus),grandidieri,(Monadjem et al. 2010),,
86051353,Tympanoctomys kirchnerorum,Tympanoctomys kirchnerorum,Tympanoctomys,kirchnerorum,,,
6925,Lycalopex sechurae,"Pseudalopex sechurae (Thomas, 1900)",Pseudalopex,sechurae,"(Thomas, 1900)",,
41605,Herpestes ochraceus,"<i>Galerella</i> <i>ochracea</i> (Gray, 1849)",<i>Galerella</i>,<i>ochracea</i>,"(Gray, 1849)",,
41618,Herpestes urva,Urva urva,Urva,urva,,,
12847,Martes gwatkinsii,"Martes flavigula ssp. gwatkinsii  Horsfield, 1851",Martes,flavigula,,subspecies," Horsfield, 1851"
86263590,Cavia patzelti,"Caviai aperea ssp. patzelt Schliemann, 1982",Caviai,aperea,,subspecies,"Schliemann, 1982"
18743,Pteropus niger,"Vespertilio vampirus ssp. niger Kerr, 1792",Vespertilio,vampirus,,subspecies,"Kerr, 1792"
6926,Lycalopex vetulus,"Pseudalopex vetulus (Lund, 1842)",Pseudalopex,vetulus,"(Lund, 1842)",,
87948094,Ochotona mantchurica,Ochotona  hyperborea,Ochotona ,hyperborea,,,
87948094,Ochotona mantchurica,Ochotona  alpina  ssp. cinereofusca,Ochotona ,alpina ,,subspecies,
87948094,Ochotona mantchurica,Ochotona  scorodumovi,Ochotona ,scorodumovi,,,
87948175,Ochotona syrinx,Ochotona  huangensis,Ochotona ,huangensis,,,
87993365,Cynomops paranus,"Molossus planirostris ssp. paranus Thomas, 1901",Molossus,planirostris,,subspecies,"Thomas, 1901"
117582065,Gazella arabica,"Gazella gazella ssp. acaciae Mendelssohn, Groves & Shalmon, 1997",Gazella,gazella,,subspecies,"Mendelssohn, Groves & Shalmon, 1997"
117582065,Gazella arabica,"Gazella gazella ssp. cora Hamilton Smith, 1827",Gazella,gazella,,subspecies,"Hamilton Smith, 1827"
117582065,Gazella arabica,"Gazella gazella ssp. farasani Thouless & Al-Bassri, 1991",Gazella,gazella,,subspecies,"Thouless & Al-Bassri, 1991"
117582065,Gazella arabica,"Gazella gazella ssp. muscatensis Brooke, 1874",Gazella,gazella,,subspecies,"Brooke, 1874"
117582065,Gazella arabica,"Antilope arabica Lichtenstein, 1827",Antilope,arabica,"Lichtenstein, 1827",,
88018392,Pteronotus mesoamericanus,"Pteronotus parnellii ssp. mesoamericanus Smith, 1972",Pteronotus,parnellii ssp. mesoamericanus,"Smith, 1972",,
88018592,Pteronotus rubiginosus,"Pteronotus parnellii ssp. rubiginosus Wagner, 1843",Pteronotus,parnellii ssp. rubiginosus,"Wagner, 1843",,
