internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
163013860,Nycticebus menagensis,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,menagensis,,,,,"(Lydekker, 1893)","<span class=""None"">This taxon was formerly considered a subspecies of&#160;<em>Nycticebus coucang</em>, but was elevated to species level by Roos (2003) and Chen&#160;<em>et al</em>.  (2006). See also Nekaris and Jaffe (2007). The smallest of the  Indonesian slow lorises (350 g-600 g), it is not only distinguished  genetically from the others, but also by its pale golden to red fur,  virtual lack of markings on its head, and consistent absence of a second  upper incisor (Groves 1971, 1998; Ravosa 1998; Chen&#160;<em>et al.</em>&#160;2006; Nekaris and Jaffe 2007). <em>Nycticebus menagensis </em>is  very pale with a light contrasting facemask and round or diffuse-edged  upper circumocular patch. Lower circumocular patch is variable and  sometimes extends below the zygomatic arch, it has a narrow interocular  stripe, crown patch is mostly diffused, the ears are usually naked, and  the preauricular hair band is variable but mainly wide (Munds <em>et al.</em> 2013)."
163017685,Nycticebus coucang,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,coucang,,,,,"(Boddaert, 1785)","<span class=""apple-converted-space"">This taxon formerly included a  number of subspecies that have subsequently been identified as unique  species. A small hybridization zone is found between this species and&#160;<em>Nycticebus bengalensis</em>&#160;in southern peninsular Thailand.&#160;Further taxonomic revision may be necessary (Lim&#160;<em>et al</em>. 2007, K. A. Nekaris unpubl. data). Some authors consider the form from the Natuna islands to be a unique subspecies,&#160;<em>N. c. natunae</em>&#160;(Chasen 1935, Indrawan and Rangkuti 2001). Others consider the form from northern Sumatra to be a distinct taxon <em>N. hilleri</em>; we follow that here and exclude northern Sumatra from this assessment.<br/><br/>Nekaris and Jaffe (2007) measured 16 <em>N. coucang </em>originating from Sumatra and reported the following average morphometric parameters for these individuals<em>, </em>which<em> </em>varied from those of <em>N. hilleri:</em>  weight: 594 g; head length 62 mm; muzzle length 23.3 mm; head breath 45  mm; head body length 268 mm; hand span 54 mm; foot span 67 mm; ear  length 17 mm (Nekaris and Jaffe 2007)."
136532,Palaeopropithecus ingens,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PALAEOPROPITHECIDAE,Palaeopropithecus,ingens,,,,,"G. Grandidier, 1899","Three species of <em>Palaeopropithecus</em> have been described (<em>P. ingens</em>, <em>P. maximus</em>, and <em>P. kelyus</em>).&#160; <em>Palaeopropithecus kelyus</em> is clearly distinct from the other two; differences between <em>P. ingens</em> and <em>P. maximus</em> are small, and they may represent geographic variants of the same species."
17402,Pithecia aequatorialis,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,aequatorialis,,,,,"Hershkovitz, 1987",All <em>Pithecia </em>taxonomy follows Marsh (2014).
70609726,Pithecia monachus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,monachus,,,,,"(É. Geoffroy Saint-Hilaire, 1812)",All <em>Pithecia </em>taxonomy follows Marsh (2014).
39954,Callicebus coimbrai,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,coimbrai,,,,,"Kobayashi &amp; Langguth, 1999","Kobayashi and Langguth (1994) first reported and later described (Kobayashi and Langguth 1999) <em>Callicebus coimbrai</em> after analyzing five specimens collected at three sites of the coastal Atlantic Forest in Sergipe State, in northeastern Brazil. Based on their study of this new species, along with previous craniometric studies by Kobayashi (1995), Kobayashi and Langguth (1999) argued that the titis of eastern Brazil constitute a separated group within the genus —&#160; the <em>personatus</em> group — and should be considered a full species rather than a subspecies of <em>C. personatus.</em> In addition to <em>C. coimbrai</em> the authors listed <em>C. nigrifrons</em>, <em>C. personatus</em>, <em>C. melanochir</em> and <em>C. barbarabrownae</em> for that group. Based on molecular data, Byrne <em>et al. </em>(2016) proposed to split the genus<em> Callicebus</em> in three different genera (<em>Callicebus</em>, <em>Cheracebus</em> and <em>Plecturocebus</em>), with the ‘<em>personatus </em>group’ as the only component in the genus <em>Callicebus</em>."
41550,Plecturocebus modestus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Plecturocebus,modestus,,,,,"Lönnberg, 1939","This species was previously known as <em>Callicebus modestus </em>(Lönnberg, 1939). Taxonomical assessments of titi monkeys recognized different numbers of species groups (Hershkovitz 1963, 1988, 1990, Kobayashi 1995, Kobayashi and Langguth 1999, van Roosmalen <em>et al.</em> 2002, Groves 2005). A completely new phylogenetic arrangement of these primates (Byrne <em>et al.</em> 2016), divides <em>Callicebus </em>into three genera: <em>Cheracebus</em>, <em>Callicebus</em>, and <em>Plecturocebus</em>. According to this last assessment, <em>Plecturocebus modestus </em>is found in the <em>donacophilus </em>group, along with <em>P. donacophilus</em>, <em>P. oenanthe</em>, <em>P. olallae</em>, <em>P</em>. <em>pallescens </em>and <em>P. urubambensis</em>.The morphological similarity between<em> P. modestus</em> and <em>P. olallae</em> demanded further investigation (Tarifa 1996, Anderson 1997, Felton <em>et al</em>. 2006). Recent field observations (Martinez and Wallace 2007), as well as opportunistically collected specimens (Martinez <em>et al.</em> 2013), and results from a scat-based genetic study (Wallace <em>et al</em>. 2013, Barreta <em>et al.</em> 2019) support the taxonomic separation of<em> P. modestus </em>and <em>P. olallae</em>."
41552,Plecturocebus caligatus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Plecturocebus,caligatus,,,,,"(Wagner, 1842)","Byrne <em>et al.</em>&#160;(2016) have separated the genus <em>Callicebus</em> into three new genera, namely: <em>Cheracebus</em> (<em>torquatus</em> group sensu Roosmalen <em>et al.</em>&#160;(2002)), <em>Plecturocebus</em> (<em>cupreus</em> + <em>moloch</em> + <em>donacophilus</em> groups sensu Roosmalen <em>et al.</em>&#160;(2002)), and <em>Callicebus</em> (<em>personatus</em> group, sensu Roosmalen <em>et al.</em>&#160;(2002)). According to Byrne <em>et al.</em> (2016), <em>Plecturocebus</em> includes 22 species and <em>P. dubius</em> is a junior synonym of <em>P. caligatus</em>. However, the situation is still under debate, and we will regard these as two separate taxa until further evidence has been published."
41561,Plecturocebus bernhardi,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Plecturocebus,bernhardi,,,,,"M. van Roosmalen, T. van Roosmalen &amp; R.A. Mittermeier, 2002","Byrne<em> et al.</em> (2016) split the genus <em>Callicebus </em>into three new genera, namely:&#160; <em>Cheracebus</em> (<em>torquatus</em>-group sensu Roosmalen <em>et al</em>. 2002), <em>Plecturocebus </em>(<em>cupreus</em>-, <em>moloch</em>-, <em>donacophilus</em>-groups sensu Roosmalen <em>et al</em>. (2002) and <em>Callicebus </em>(<em>personatus</em>-group, sensu Roosmalen <em>et al</em>. 2002). According to Byrne <em>et al.</em> (2016), <em>Plecturocebus</em> includes 22 species."
39943,Callicebus nigrifrons,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,nigrifrons,,,,,"(Spix, 1823)","Kobayashi and Langguth (1999) and van Roosmalen <em>et al.</em> (2002) recognize five species groups for <em>Callicebus</em>: <em>cupreus</em>, <em>donacophilus</em>, <em>moloch</em>, <em>personatus </em>and <em>torquatus</em>. Based on craniometric and other morphological studies, Kobayashi (1995) and Kobayashi and Langguth (1999) argued that <em>C. nigrifrons</em> – and the other forms of the personatus group should be considered full species rather than subspecies of <em>C. personatus</em>, as proposed by Hershkovitz (1988, 1990) and Groves (2001). In addition to <em>C. nigrifrons</em> they listed <em>C. personatus</em>, <em>C. melanochir</em>, <em>C. barbarabrownae</em> and <em>C. coimbrai</em>. Based on molecular data, Byrne <em>et al</em>. (2016) proposed to split <em>Callicebus</em> in three different genera (<em>Callicebus</em>, <em>Cheracebus </em>and <em>Plecturocebus</em>), with the species of the <em>personatus </em>group as the only components of the genus <em>Callicebus </em>in this new arrangement."
41558,Plecturocebus brunneus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Plecturocebus,brunneus,,,,,"(Wagner, 1842)","Kobayashi and Langguth (1999) and van Roosmalen <em>et al.</em> (2002) recognize five species groups – <em>cupreus, donacophilus, moloch, personatus </em>and <em>torquatus.</em> <em>Callicebus brunneus </em>belongs to the moloch group, which also includes: <em>Callicebus baptista, Callicebus bernhardi, Callicebus cinerascens, Callicebus hoffmannsi </em>and<em> Callicebus moloch.</em> Based on molecular data, Byrne <em>et al.</em> (2016) reassed the <em>Callicebus</em> genus and placed this species in the genus <em>Plecturocebus. <br/></em><br/>Ferrari <em>et al. </em>(2000) report the possible existence of a contact zone between <em>P. brunneus</em> and <em>P. moloch</em> in southern Rondonia, somewhere between the Serra dos Pacaás Novos, to the north, and the Chapada dos Parecis, to the south. The characteristics of this contact zone remain unclear, i.e. whether sympatry or even hybridization occurs, but it is interesting to note that at two sites located south of the Pacaás Novos, some monkeys observed were relatively lightly-coloured (more similar to <em>P. moloch</em>) in contrast with the typical dun tones of <em>P. brunneus</em>. Local residents also confirmed the existence of two distinct types of titis in different areas at this site."
41560,Plecturocebus baptista,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Plecturocebus,baptista,,,,,"Lönnberg, 1939","Byrne <em>et al.</em> (2016) split the genus <em>Callicebus </em>into three new genera, namely:&#160; <em>Cheracebus</em> (<em>torquatus</em>-group sensu Roosmalen<em> et al</em>. 2002), <em>Plecturocebus </em>(<em>cupreus</em>-, <em>moloch</em>-, <em>donacophilus</em>-groups sensu Roosmalen <em>et al</em>. (2002) and <em>Callicebus </em>(<em>personatus</em>-group, sensu Roosmalen <em>et al</em>. 2002).&#160; According to Byrne <em>et al</em>. (2016), <em>Plecturocebus </em>includes 22 species.&#160; <em>Callicebus baptista</em>’s<em> </em>Lönnberg, 1939, type locality is unknown. Restricted by P. Hershkovitz (1963) to the Lago do Baptista, in the Brazilian state of Amazonas.&#160; It was considered to be a subspecies of <em>C. hoffmannsi</em> by P. Hershkovitz (1990). In 2001, Groves (2002) listed it as a full species. The species is monotypic (Mittermeir<em> et al</em>. 2013)."
39928,Plecturocebus ornatus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Plecturocebus,ornatus,,,,,"(Gray, 1866)","Byrne <em>et al.</em> (2016) split the genus <em>Callicebus</em> into three new genera, namely: <em>Cheracebus</em> (<em>torquatus</em>-group sensu Roosmalen <em>et al</em>. 2002), <em>Plecturocebus</em> (<em>cupreus</em>-, <em>moloch</em>-, <em>donacophilus</em>-groups sensu Roosmalen<em> et al</em>. (2002) and <em>Callicebus</em> (<em>personatus</em>-group, sensu Roosmalen <em>et al</em>. 2002). According to Byrne <em>et al.</em> (2016), <em>Plecturocebus</em> includes 22 species."
39930,Callicebus melanochir,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,melanochir,,,,,"Wied-Neuwied, 1820","Kobayashi and Langguth (1999) and Van Roosmalen <em>et al.</em> (2002) recognize five species groups – <em>cupreus</em>, <em>donacophilus</em>, <em>moloch</em>, <em>personatus </em>and <em>torquatus</em>. <em>Callicebus melanochir</em> belongs to the <em>personatus </em>group, which also includes: <em>Callicebus barbarabrownae</em>, <em>Callicebus coimbrai</em>, <em>Callicebus nigrifrons </em>and <em>Callicebus</em> <em>personatus</em>. Following the taxonomic revision of Byrne <em>et al</em>. (2016), the genus <em>Callicebus </em>is now endemic to Brazil."
3549,Plecturocebus dubius,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Plecturocebus,dubius,,,,,"Hershkovitz, 1990","<em>Byrne et al.</em> (2016) split the genus <em>Callicebus </em>into three new genera, namely:&#160; <em>Cheracebus</em> (<em>torquatus</em>-group sensu Roosmalen<em> et al</em>. 2002), <em>Plecturocebus </em>(<em>cupreus</em>-, <em>moloch</em>-, <em>donacophilus</em>-groups sensu Roosmalen <em>et al.</em> (2002) and <em>Callicebus </em>(<em>personatus</em>-group, sensu Roosmalen <em>et al</em>. 2002). According to Byrne <em>et al.</em> (2016), <em>Plecturocebus </em>includes 22 species."
3553,Plecturocebus oenanthe,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Plecturocebus,oenanthe,,,,,"Thomas, 1924","Recognized as a valid species by Hershkovitz (1990). Byrne <em>et al</em>. (2016) split the genus <em>Callicebus </em>into three new genera, namely: <em>Cheracebus </em>(<em>torquatus</em>-group sensu Roosmalen<em> et al.</em> 2002), <em>Plecturocebus </em>(<em>cupreus</em>-, <em>moloch</em>-, <em>donacophilus</em>-groups sensu Roosmalen <em>et al</em>. (2002) and <em>Callicebus </em>(<em>personatus</em>-group, sensu Roosmalen <em>et al</em>. 2002). According to Byrne <em>et al.</em> (2016) , <em>Plecturocebus </em>includes 22 species."
3554,Plecturocebus olallae,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Plecturocebus,olallae,,,,,"Lönnberg, 1939","This species was previously known as<em> Callicebus olallae</em> (Lönnberg 1939). Taxonomical assessments of titi monkeys recognized different number of species groups (Hershkosvitz 1963, 1988, 1990, Kobayashi 1995, Kobayashi and Langguth 1999, van Roosmalen<em> et al.</em> 2002, Groves 2005). A completely new phylogenetic arrangement of these primates (Byrne <em>et al.</em> 2016), divides<em> Callicebus</em> into three genera: <em>Cheracebus</em>, <em>Callicebus</em>, and <em>Plecturocebus</em>. According to this last assessment, <em>Plecturocebus olallae </em>is found in the <em>donacophilus </em>group, along with<em> P. donacophilus</em>, <em>P. modestus</em>, <em>P. oenanthe</em>,<em> P. pallescens</em> and <em>P. urubambensis</em>.The morphological similarity between <em>P. olallae </em>and<em> P. modestus</em> demanded further investigation (Tarifa 1996, Anderson 1997, Felton <em>et al</em>. 2006). Recent field observations (Martinez and Wallace 2007), as well as opportunistically collected specimens (Martinez <em>et al</em>. 2013), and results from a scat-based genetic study (Wallace <em>et al</em>. 2013, Barreta <em>et al</em>. 2019) support the taxonomic separation of <em>P. olallae</em> and <em>P. modestus</em>."
136515,Xenothrix mcgregori,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Xenothrix,mcgregori,,,,,"Williams &amp; Koopman, 1952","Previously included in its own monotypic family (Xenothricidae, Hershkovitz 1970, MacPhee and Fleagle 1991), current morphological and molecular evidence indicate that this species is closely related to members of tribe Callitrichini in the family Pitheciidae (MacPhee and Horovitz 2004, Woods <em>et al</em>. 2018)."
